,id,geom_id,lines,color_symbol,length,x,y,num
608,1357,2000505,N,N,2905.07055304,-73.9803530003477 -73.98184800081684 ,40.60392266727138 40.61181466736914 ,2
609,1358,2000406,F,B,1675.98909443,-73.97526400100023 -73.97612700064731 ,40.62076866668607 40.625321666747425 ,2
610,1359,2000405,F,B,1631.9635726,-73.97612700064731 -73.97697099965796 ,40.625321666747425 40.62975466638584 ,2
611,1360,2000409,F,B,2103.78317037,-73.9723610005587 -73.97224700086213 -73.97223900019608 -73.97223399974051 -73.97222999960627 -73.97222700097826 -73.97222599988167 -73.97222599911831 -73.97222799902583 -73.97223200044313 -73.97223700060911 -73.97224300112566 -73.97225099997321 -73.97226100035374 -73.9722719999185 -73.97228399943847 -73.97229900085479 -73.97302200036407 ,40.60321666730122 40.604052666438605 40.60411666640271 40.60418266624939 40.60424966681705 40.604317666305 40.60438666765547 40.6044566670255 40.60452866693771 40.604600666432404 40.604674667127405 40.604749666742 40.60482666689735 40.60490366663405 40.60498166709021 40.60506166694436 40.60514266619896 40.60894366556107 ,18
612,1361,2000460,B,B,2731.61583681,-73.95939899944894 -73.96080300017202 ,40.61761766626203 40.62503866604566 ,2
613,1362,2000459,B,B,1558.95553098,-73.96080300017202 -73.96140799960394 -73.96142000063497 -73.9614310011826 -73.96144299933974 -73.9614550016693 -73.96146900036084 -73.96148299910789 -73.96149700027357 -73.96151299957583 -73.96152900012116 -73.96154499954811 -73.96156299891258 -73.96158100010547 -73.96160000012704 -73.96161900022432 -73.96163899973303 ,40.62503866604566 40.62822866714473 40.62828666734634 40.62834566678766 40.628406666616485 40.62846866602193 40.62853266704958 40.628598666328415 40.62866666746119 40.62873566613598 40.62880666666371 40.628879667242614 40.62895466674045 40.62903066671287 40.62910866616911 40.629188666576255 40.629269666889854 ,17
614,1363,2000272,A,A,2201.5082783,-73.75540500165613 -73.75589800045807 -73.7559250008225 -73.75595300191412 -73.75598000107092 -73.75600700140117 -73.75603500138781 -73.75606200169481 -73.75608900090963 -73.75611700096944 -73.7561440013442 -73.75617200137461 -73.75619900183658 -73.75622600110083 -73.75625400109145 -73.75628100033289 -73.75630900158231 -73.75658100205061 -73.75661900157974 -73.75665800192164 -73.75669800061577 -73.75673800163551 -73.75678000184433 -73.7568220008382 -73.75686500053591 -73.75690900211468 -73.75695400095482 -73.75700000049096 -73.7570460011774 -73.75709400093419 -73.75714200192468 -73.75719100124624 -73.75724100126725 -73.7583750021804 -73.75860600220653 -73.75883000123783 -73.75904800106973 -73.75926000065937 -73.75946600226708 -73.75966500053119 -73.75985900167936 -73.76004600066163 -73.76022700180398 -73.760401002107 -73.76057000055178 -73.76073200052984 -73.76088800159336 -73.7610380014359 -73.76118100283043 -73.76135300117775 ,40.60399466669722 40.60372866762897 40.603714666869884 40.60370066732895 40.603686667454916 40.60367266667651 40.60365766662947 40.6036436658381 40.60362866725591 40.60361266670529 40.603597667212085 40.60358166754856 40.60356566665836 40.60354966665982 40.60353366697621 40.60351766606416 40.60350066678661 40.60334866627535 40.60332666676821 40.60330366708276 40.60328066589544 40.60325766740074 40.60323366633546 40.6032096661528 40.60318566627077 40.60316166759128 40.60313666691801 40.60311166744245 40.60308666705039 40.603061666362436 40.60303566697427 40.60300966787424 40.602983667264965 40.60238066702907 40.602253665961875 40.60212366719911 40.601992666645316 40.60185866696679 40.601723666467485 40.60158666709591 40.6014466671933 40.6013056662679 40.60116266596516 40.60101666644002 40.60086966655272 40.600720667087735 40.60056966655203 40.600415666282224 40.600261667482215 40.6000656669712 ,50
615,1364,2000221,B-D,B,3682.94049177,-73.93820900079666 -73.9366579995563 -73.93107100114085 -73.93090500076305 -73.93074299982752 -73.93058600160246 -73.93043400003312 -73.93028500107835 -73.93014200044449 -73.93000300080593 -73.92986799966904 -73.92973799999922 -73.92961300062076 -73.92949200096089 -73.92937500090703 -73.92926300129338 -73.92915599963112 -73.92905299972811 -73.92748199943594 -73.92736900151277 -73.92725400046183 -73.92713799921168 -73.92702099885162 -73.92690200000217 -73.9267830001425 -73.92666199950406 -73.92654000092888 -73.92641700085808 -73.9262919999162 -73.92616599984284 -73.92604000119131 -73.925912000474 -73.92578200005791 -73.92565099931153 ,40.83013466679949 40.830092666418636 40.829984667317476 40.82997466613668 40.829960666219286 40.82994466728505 40.82992566709968 40.829903666278504 40.8298776661978 40.82984966656757 40.82981866605027 40.82978466617136 40.829747666947 40.8297076677817 40.829663666436836 40.82961766713996 40.82956866675258 40.82951366602687 40.8285986673029 40.82854366687936 40.828490666881926 40.82843966703784 40.82838966689455 40.828340666716095 40.8282916664137 40.828244666516724 40.82819866720749 40.828153667580004 40.828109666992404 40.828066666980014 40.82802466728084 40.82798366660773 40.82794366675662 40.82790466656403 ,34
616,1365,2000308,F,B,1453.9525896,-73.82077176755168 -73.81967548954105 -73.81857513003631 ,40.70911178543626 40.70723460724634 40.70548845703578 ,3
617,1366,2000316,J-Z,J,1994.19027009,-73.80789994453711 -73.8065852293922 -73.80397221535273 -73.80392392031158 -73.80387269229387 -73.8038254259807 -73.8037797650871 -73.80373583935517 -73.80369132204993 -73.8036460835429 -73.80360371394389 -73.80356269215646 -73.80352103154392 -73.80348185378968 -73.80344468569096 -73.80340427234003 -73.80336931472016 -73.80333112662825 -73.80104751751558 ,40.700329591842916 40.700666519205605 40.70133001445685 40.70134160646056 40.70135390034994 40.70136571649227 40.70137640340573 40.70138690685346 40.70139658530495 40.70140686675396 40.70141649660566 40.70142528676129 40.70143443151488 40.70144303207946 40.701450655402745 40.701458945855066 40.70146650358996 40.70147372890777 40.70198876792617 ,19
618,1367,2000300,R,N,2476.57995173,-73.8818913950042 -73.88181881135237 -73.8817472294318 -73.88167413003839 -73.8816015039471 -73.88153091152908 -73.88145828786224 -73.88138830110438 -73.88131732224187 -73.88124617255387 -73.88117723209598 -73.88110729188502 -73.88103809442765 -73.88097018490049 -73.88090038397195 -73.88082869303452 -73.8792685364126 -73.87919831724587 -73.87913075859544 -73.8790671636909 -73.87900319689683 -73.87894055408496 -73.87888024593872 -73.87882111242202 -73.87876385520696 -73.87870828121471 -73.87865392781987 -73.8786007602539 -73.87854863256564 -73.87849846856346 -73.87845014650111 -73.87840175041586 -73.87702179157003 ,40.742587810653134 40.742548493869315 40.742509174465916 40.74246902229006 40.74242708214562 40.74238674334874 40.74234420697969 40.7423016048416 40.74225901874791 40.74221467824485 40.74217108379617 40.74212648510811 40.74208171064492 40.74203711306986 40.74199092140064 40.741941700225745 40.74078086135152 40.740725766679816 40.740668013755844 40.74060971834546 40.74054894971359 40.740484148161244 40.740417490380864 40.74034885448732 40.74027781077825 40.74020441308347 40.7401291516948 40.74005096577875 40.73997068635192 40.739888124383036 40.73980381915051 40.73971732558362 40.73707547349503 ,33
619,1368,2000307,E,A,3536.00489205,-73.83100800001013 -73.8283440017103 -73.82826900087672 -73.82819099986196 -73.82811300011487 -73.82803300041822 -73.82795299962214 -73.82787100124763 -73.82778800154595 -73.82770400073424 -73.82761900117849 -73.82753200050071 -73.8274450008767 -73.82735600012974 -73.82726700088016 -73.82717600006703 -73.82708300073288 -73.8224730003221 -73.82231800077572 -73.82216700115204 -73.82202400256193 -73.82188700062149 -73.82175700061045 -73.82163400076917 -73.82151800048149 -73.8214080015567 -73.82130500010827 -73.82121000082931 -73.82112100052173 -73.82103900088187 -73.82096300136939 -73.82089500126699 -73.82083200011283 -73.82057400194859 ,40.714440666444645 40.713128667144964 40.71309266627013 40.7130576667408 40.713022666259725 40.712987666340055 40.71295266636286 40.71291766694503 40.712883667340265 40.71284966707755 40.71281566705875 40.71278166758102 40.71274866670697 40.71271566726843 40.712681667293815 40.712649666984724 40.71261666673435 40.710846666015534 40.71078666615508 40.710723666352834 40.71065766740753 40.71058766667845 40.71051566668275 40.71043966740254 40.71036166619653 40.710279666901464 40.710194667047794 40.71010666641367 40.7100146668394 40.709920666332906 40.709822666916054 40.70972266724775 40.70961866623515 40.70917866641901 ,34
620,1369,2000227,B-D,B,2068.77287054,-73.90074100048419 -73.89907800140486 -73.89903699896033 -73.89899700016055 -73.89895700095022 -73.89891800064571 -73.89888000010264 -73.89884200152329 -73.89880400082882 -73.89876799974817 -73.89873099993376 -73.89869499989253 -73.89866000081618 -73.89862500166495 -73.89859099992171 -73.89855699963833 -73.89852300013273 -73.89774900034745 ,40.85609266743828 40.85888066694829 40.85894766721718 40.85901366790409 40.85908066722038 40.859146666951986 40.859212667545876 40.85927966677263 40.85934566733999 40.85941166604665 40.85947766746669 40.85954366795106 40.859609665700724 40.859675667040946 40.859741667445526 40.85980666649497 40.85987266688006 40.86129566730236 ,18
621,1375,2000040,1,1,1784.88386746,-73.90087000068203 -73.90072999975716 -73.90004099996301 -73.89961600082898 -73.89858300100616 ,40.8846666674701 40.884927666658115 40.88630866685809 40.88719466652149 40.8892476660349 ,5
622,1377,2000059,2,1,1812.22577322,-73.87348800091902 -73.87179000091938 -73.87138899994608 -73.87102800148212 -73.87085699963978 -73.8707170007664 -73.87059699962167 -73.87047200066161 -73.87014300137291 -73.86995200071489 ,40.84189366696139 40.84324966648505 40.843566666603934 40.843909666777904 40.844100666451155 40.84429266594699 40.844504666952965 40.84476666751879 40.845524667060296 40.845967666597666 ,10
623,1378,2000058,2,1,2139.4856251,-73.8800490008576 -73.87989900137937 -73.8797340006273 -73.87928300175838 -73.87917499964202 -73.87907599987935 -73.87896599931888 -73.87882900123643 -73.87870700005094 -73.87859900061008 -73.8785120008637 -73.87842299998911 -73.8782190006775 -73.87802700077484 -73.87778200017713 -73.8776440002627 -73.8774740007923 -73.87733000196432 -73.8771720011898 -73.87701000076146 -73.87684100114473 -73.87662400029362 -73.87631300061713 -73.8747360006709 -73.87454299981374 -73.8744300014254 -73.87432899989979 -73.87421500045214 -73.87410900021683 -73.87348800091902 ,40.84029466637771 40.84041466590614 40.84058266753865 40.84105066578382 40.84115066601158 40.84120466573976 40.84124466646802 40.84127266666671 40.84127666720228 40.84126666615921 40.841248666435895 40.84121166681762 40.84112966695528 40.84104866636152 40.84094466651408 40.840894666159315 40.84084566631858 40.84081666683844 40.84079466711678 40.840785666947575 40.84078366672181 40.84080066666584 40.8408466667061 40.841120667295996 40.841169665928454 40.84120966627718 40.84125166607634 40.84132366687774 40.84140166638245 40.84189366696139 ,30
624,1379,2000057,2,1,2457.02561418,-73.88773400047964 -73.88764999980974 -73.88754400153913 -73.88718300102505 -73.88512000009065 -73.88488600109096 -73.8846510004868 -73.8844409995065 -73.88417200082019 -73.88389100111716 -73.88357299950509 -73.88329300063883 -73.88303000059557 -73.88259700053628 -73.88219100040202 -73.88196700150772 -73.88175900173349 -73.88140799999357 -73.88114900092594 -73.88085000107606 -73.88049800144209 -73.88028400027756 -73.88014700038153 -73.8800490008576 ,40.83728766685696 40.837370667375495 40.83746266663789 40.83771266682808 40.83893466601362 40.83906266578056 40.83916466680348 40.83925166675119 40.83934166606245 40.839418666639865 40.83948366612375 40.83952066630605 40.83954566685556 40.8395666667918 40.83959066701551 40.83961266670346 40.83964166659124 40.83971866677898 40.83980166617741 40.839912665965215 40.840056667214704 40.840154666685635 40.84022866658631 40.84029466637771 ,24
625,1380,2000159,6,4,1990.5209061,-73.86761800108697 -73.8623820006335 -73.86234700136245 -73.8623130003431 -73.86227900138546 -73.86224500123409 -73.86221200140615 -73.8621779997547 -73.86214500110022 -73.86211300040102 -73.86208000143412 -73.86204800042839 -73.86201600059962 -73.86198400165587 -73.86195200033895 -73.8619210017279 -73.86189000192662 -73.86081599940982 ,40.83150866644154 40.833018666451956 40.83302766655787 40.833036666944444 40.83304466687305 40.833052666790216 40.83305966744205 40.83306666688726 40.8330736666209 40.833079667087794 40.833085667252526 40.833090666350145 40.83309566724132 40.83309966767421 40.83310366719493 40.83310666655639 40.833109666808625 40.8332256660933 ,18
626,1381,2000158,6,4,2041.72923436,-73.87451599992663 -73.86761800108697 ,40.829520666583775 40.83150866644154 ,2
627,1382,2000061,2,1,3080.98980086,-73.86845700126486 -73.86815300055856 -73.8679860009418 -73.8679210011622 -73.86787300022924 -73.86784599972697 -73.86783400101392 -73.86761500087911 ,40.848827666481675 40.849337666540265 40.84962866609933 40.84977166648707 40.84992866645519 40.85006966709207 40.850248666787806 40.85719166647906 ,8
628,1383,2000074,5,4,4118.82792764,-73.83859100120532 -73.83654700100331 -73.83423600226938 -73.83271200099107 -73.83228900093343 -73.83155000068493 -73.83131500189437 -73.8308340006466 ,40.878662666296265 40.88106966678497 40.88376766745282 40.88557666641226 40.88610966706496 40.887135667066005 40.88751266767589 40.88829966672806 ,8
629,1384,2000069,2,1,2019.46804023,-73.85437600091579 -73.85333300091276 -73.85304500082958 -73.85276600031585 -73.85244699987025 -73.85233999951406 -73.85202600070167 -73.85176900040122 -73.85162800029403 -73.85151000037209 -73.85136000056413 -73.85061999954627 ,40.89837866674189 40.899594666934135 40.89992866691008 40.900259666407024 40.90065266739561 40.90079766710606 40.90126066706089 40.90166866659144 40.90189466646332 40.90206566623438 40.902260667619515 40.90312466646255 ,12
630,1385,2000068,5,4,2067.8047731,-73.8572728164647 -73.85492751447508 -73.85475237959714 -73.8546016013898 -73.85419372473172 ,40.89312907767851 40.897380352138796 40.89763258113606 40.897810421745405 40.89828927514495 ,5
631,1386,2000050,5,4,2618.1884818,-73.92678739915854 -73.917826418459 ,40.818253651214675 40.81595265587255 ,2
632,1387,2000100,5,4,1868.69782526,-73.95063434323222 -73.95075142650435 -73.95075839010063 -73.95076416645216 -73.95076900152073 -73.95077283160886 -73.95077475380569 -73.95077572772041 -73.95077573021943 -73.95077378814712 -73.95077084155794 -73.95076690788059 -73.95076202040735 -73.95075517471022 -73.95074727633956 -73.95073850505112 -73.95072646633767 -73.9504672573369 ,40.662754013224095 40.6639398947642 40.664001584006364 40.664063202499214 40.66412797059418 40.66419406381819 40.66426229134904 40.664333525297 40.66440705964753 40.66448273639379 40.66456228853093 40.66464292626734 40.66472600309277 40.66481206428986 40.664899926067235 40.66498958039695 40.66508388088912 40.66787103302706 ,18
633,1388,2000088,4-5,4,1799.69017411,-73.95169082460406 -73.95469859041704 -73.95496486776807 -73.95522746392403 -73.9554976955955 -73.95576974905373 -73.95807467642051 ,40.670085948404775 40.67024698838392 40.67025980820678 40.670280817970394 40.67031792590258 40.67036730342387 40.6708406714501 ,7
634,1389,2000085,4-5,4,2327.41202282,-73.97085658323634 -73.97490857156959 ,40.675314190341524 40.68090819732925 ,2
635,1390,2000084,4-5,4,1470.13423304,-73.9749087571859 -73.97747674897458 ,40.680908451314735 40.68443845571142 ,2
636,1391,2000082,4-5,4,1585.89430602,-73.98030151293395 -73.98046452921477 -73.98050781872897 -73.98055264147916 -73.98060208429025 -73.98065554329466 -73.9807147536332 -73.98078011514582 -73.98084825564663 -73.98092146250167 -73.98099802335798 -73.9810770693288 -73.98116378964954 -73.98125527706691 -73.9813428914609 -73.9814292711218 -73.98151622716387 -73.98496427900575 ,40.6883237484342 40.68855418519043 40.688612575516956 40.68867511925364 40.688736647071636 40.688799016622596 40.68885938797246 40.68891786924084 40.68897238237181 40.689025000721415 40.689073413280134 40.68911952358361 40.689165774668474 40.68920580031512 40.68924126235989 40.68927581462004 40.68930979868389 40.690690419336526 ,18
637,1392,2000083,4-5,4,1618.25095042,-73.97747706940366 -73.97851878695425 -73.98030250625234 ,40.68443889342386 40.68586051491448 40.68832513539495 ,3
638,1393,2000086,4-5,4,2279.05034057,-73.96431322432305 -73.96840147856327 -73.96855895422058 -73.96869559719175 -73.96884657138447 -73.96897183941711 -73.96912759830481 -73.9692489759746 -73.96938488203081 -73.9695200621028 -73.96962365293136 -73.97086107166788 ,40.67214449409913 40.67307209730878 40.67311004313436 40.67315066661281 40.673201891072424 40.67325963893943 40.6733388847484 40.673418922619796 40.673523817545565 40.673649862515 40.673767328785566 40.6753200952541 ,12
639,1394,2000087,4-5,4,1796.15523741,-73.95807373866103 -73.96431775362376 ,40.67084047839801 40.67214547976718 ,2
640,1395,2000103,5,4,2100.02963551,-73.94874350784856 -73.94935948973918 ,40.64511107229092 40.650856072898065 ,2
641,1396,2000105,5,4,2606.76779848,-73.94742655611884 -73.9481955327313 ,40.63284914996105 40.63998015091754 ,2
642,1397,2000101,5,4,2226.07425874,-73.94998446435552 -73.95063444419498 ,40.65666500793479 40.66275500923846 ,2
643,1398,2000102,5,4,2123.4728018,-73.94935949443574 -73.94998447609832 ,40.65085611612498 40.65666511690242 ,2
644,1399,2000099,5,4,1040.5640093,-73.95046719532765 -73.95041624202807 -73.95035336034249 -73.95034286838442 -73.95034048137774 -73.95035706007548 -73.95039030491525 -73.95043982458995 -73.95050617247178 -73.95058970858993 -73.9506863327834 -73.95079726796126 -73.95091823359581 -73.95104986068743 -73.95119287235588 -73.95134661345868 -73.95151223263919 -73.95168360465208 ,40.66787172189493 40.668454170654435 40.669106922866064 40.66920449821518 40.66930825549884 40.669411548196024 40.66950872547179 40.66960125048119 40.66968617695439 40.66976449018116 40.66983277271113 40.66989260273785 40.669942904979536 40.669986004804315 40.67002119017468 40.6700499475225 40.670071883763555 40.67008546809953 ,18
645,1400,2000055,5,4,2355.97641713,-73.89294284480108 -73.89264950471645 -73.89223888860056 -73.89212204958598 -73.89201828816644 -73.89190961565166 -73.89182653166202 -73.89177321509388 -73.89173402038902 -73.89171325209162 -73.89170518507835 -73.89170720279816 -73.89165823733403 -73.89164846419658 ,40.82393610250849 40.82408627572074 40.82429820544668 40.824369670348176 40.824444678223266 40.82455812808889 40.824664949891165 40.82476290447167 40.82486456432001 40.824964735828516 40.82506385577434 40.82552123317186 40.82983681777066 40.82998439259033 ,14
646,1401,2000067,5,4,2044.08292304,-73.86014099250873 -73.85727298204945 ,40.88795778381073 40.89312877982241 ,2
647,1402,2000060,2,1,1122.30847504,-73.86995200071489 -73.8696090010239 -73.86943100068481 -73.86919400052184 -73.86845700126486 ,40.845967666597666 40.846767666600115 40.84715266741374 40.84756466716209 40.848827666481675 ,5
648,1403,2000388,M,B,1465.35200405,-73.90774000081593 -73.9072280004571 -73.90719799997413 -73.90716699960089 -73.90713500093648 -73.90710100153463 -73.90706700113772 -73.90703100140011 -73.90699400058513 -73.90695600009059 -73.9069159990745 -73.90687600061511 -73.90683400121196 -73.90679200103143 -73.90674800152094 -73.90670199988416 -73.90665600081225 -73.90307699970421 ,40.702761666633045 40.70325466646981 40.7032816675578 40.703308666930916 40.703333666353075 40.70335766728451 40.70338066683548 40.70340166652495 40.703422667195284 40.7034426665765 40.703460666090784 40.70347766692521 40.70349466612616 40.70350966707456 40.70352266725081 40.703535666687934 40.703547666540246 40.704422667327 ,18
649,1404,2000178,7,7,2723.07668538,-73.91254900053505 -73.91081900015622 -73.9107630010644 -73.91070699973338 -73.91065000144035 -73.91059200026349 -73.91053500073376 -73.9104760003574 -73.91041799926312 -73.9103580007156 -73.91029900026491 -73.91023800133844 -73.910178000513 -73.91011600104608 -73.91005499968014 -73.90999300033387 -73.90993000047041 -73.90732699994471 -73.90727300114983 -73.90721900116085 -73.90716599949937 -73.90711300019633 -73.90706199972767 -73.90701000111852 -73.90696000015946 -73.90691000038096 -73.90686100130954 -73.90681300154827 -73.9067650017826 -73.90671800036255 -73.90667100033865 -73.90662499962795 -73.90658000178628 -73.90569600118575 -73.90552899941483 -73.90549300012489 -73.90545600152035 -73.90541800004398 -73.90538000069894 -73.90534000035247 -73.90529900068617 -73.90525600120347 -73.90521300171692 -73.90516900030212 -73.90512400075359 -73.90507800069932 -73.90503000082529 -73.90498199952003 -73.90493200075997 -73.90488200080985 -73.90298399984849 ,40.74414866693465 40.744670666493704 40.744686666554365 40.7447016670232 40.74471666669132 40.744731666453255 40.74474666696398 40.744760667228945 40.74477466734039 40.744788666768464 40.744802666942654 40.74481566686673 40.74482866573585 40.74484166661602 40.744854666441256 40.7448666658914 40.74487866722726 40.74532066656943 40.74532766687464 40.74533466625308 40.745340666848016 40.74534666742046 40.745351666416575 40.74535666638523 40.745360667480824 40.74536466675463 40.745367666352635 40.745370666738275 40.74537366710395 40.74537566599382 40.7453766662033 40.745377667203776 40.74537866629774 40.74538566593623 40.745390666470506 40.745391667117325 40.74539266603212 40.74539366681294 40.74539566714586 40.745397666722226 40.745399667264046 40.74540166614628 40.7454036659129 40.74540666710295 40.74540966655346 40.745412666962906 40.74541566660549 40.745419666690275 40.74542366690734 40.74542766710174 40.74562966704866 ,51
650,1405,2000177,7,7,1716.16342997,-73.91843500026478 -73.91706500010218 -73.91699700085411 -73.91692900149272 -73.91686200016754 -73.91679600036308 -73.91673000049441 -73.91666499983722 -73.91660000022107 -73.9165359997427 -73.91647200036539 -73.91640900011328 -73.91634700023624 -73.91628500026854 -73.91622300131625 -73.91616200028895 -73.9161019996222 -73.91254900053505 ,40.7431316665151 40.74297666627276 40.74297166719824 40.74296866630911 40.74296666656385 40.74296666752984 40.74296766712049 40.742969666058904 40.74297366768959 40.7429796664323 40.74298666650432 40.74299566639208 40.74300566653506 40.74301666620773 40.74302966677487 40.743044666260694 40.74306066690653 40.74414866693465 ,18
651,1406,2000179,7,7,1841.02254655,-73.90298399984849 -73.89640300101922 ,40.74562966704866 40.746324667124675 ,2
652,1407,2000297,E,A,2398.37861761,-73.9060060002681 -73.89845300014005 ,40.75288466649971 40.74966866712485 ,2
653,1408,2000305,E,A,2341.21238311,-73.84452100012393 -73.84142100002215 -73.84132900094043 -73.84123700078769 -73.84114600086706 -73.84105500107232 -73.8409650003264 -73.84087500089845 -73.8407860005173 -73.84069700143412 -73.84060800130074 -73.84052000140157 -73.84043200162024 -73.84034499972647 -73.84025800031257 -73.84017100101782 -73.84008500198092 -73.83732400134068 ,40.7216906663842 40.72031366688953 40.720273667303694 40.72023366674196 40.7201936665859 40.720152666790334 40.72011166740195 40.720069666576215 40.72002766706129 40.719985666578445 40.71994266735803 40.719899667652896 40.719856666079274 40.719812666254285 40.719768667267076 40.71972466641283 40.719679667314296 40.71833066755013 ,18
654,1409,2000304,E,A,2897.44902176,-73.85271900142997 -73.85253800058958 -73.85235899985007 -73.85218500033925 -73.85201500051038 -73.85184900065259 -73.85168800054537 -73.8515300002011 -73.85137699974737 -73.85122800148348 -73.85108300066999 -73.85094199953517 -73.85080500057781 -73.85067300043774 -73.8505440009513 -73.85041800117845 -73.85025200206071 -73.85008400120662 -73.84991200071927 -73.84973600060053 -73.84955600097018 -73.84937200170963 -73.84918400045218 -73.84899300092715 -73.84879700050514 -73.84859800170499 -73.84839399963604 -73.84818700045231 -73.84797500152906 -73.8477600006534 -73.84754100026456 -73.84452100012393 ,40.72652266667005 40.72644266601283 40.72635766710104 40.7262706670925 40.726180666056784 40.72608966674664 40.7259946672654 40.7258986664558 40.72579966687852 40.72569866683069 40.72559566632171 40.72548966670341 40.725381666659686 40.725271666596726 40.72515866617248 40.725044667230364 40.72488866675488 40.72473466616473 40.72458366601568 40.724435667190434 40.72429166653623 40.72415066626863 40.724012666365624 40.723877666323055 40.72374666666514 40.723617667264236 40.72349266639959 40.72337066712325 40.72325266724232 40.723136667535705 40.72302566716746 40.7216906663842 ,32
655,1410,2000306,E,A,2257.53329591,-73.83732400134068 -73.8357530010493 -73.83560700025139 -73.83546199997286 -73.83531800140906 -73.83517600226598 -73.83503500021156 -73.83489499987526 -73.83475600126182 -73.83461800082539 -73.83448200111658 -73.83434700196 -73.83421300098401 -73.83408099944275 -73.83395000082174 -73.83382000050938 -73.8336890005015 -73.83344600024706 -73.83329100139724 -73.83313800095797 -73.83298300065594 -73.83282700068689 -73.8326690009911 -73.83251000162296 -73.83234900120416 -73.83218700125659 -73.83202300025518 -73.83185800075462 -73.83169100035086 -73.83152300144552 -73.83135300044931 -73.83118199960501 -73.83100800001013 ,40.71833066755013 40.71753066753884 40.71745266665783 40.717373667452335 40.71729366632586 40.71721266651145 40.71712966611187 40.71704566650629 40.71696066679777 40.71687466608439 40.716786667143516 40.71669766631005 40.7166076662856 40.71651666671559 40.71642466616954 40.71633066687714 40.71623666689261 40.7160496674134 40.71593566610019 40.71582066610316 40.715707666637876 40.71559566597854 40.715484666269624 40.71537466715683 40.715266666746025 40.715158667352355 40.715052666646784 40.71494766741733 40.71484366639322 40.7147406668338 40.71463866726453 40.714538666913654 40.714440666444645 ,33
656,1411,2000071,5,4,2209.16096283,-73.86049500187137 -73.8571030017685 -73.85703400077344 -73.85696400147835 -73.8568940010863 -73.85682400100427 -73.85675400100288 -73.85668400130105 -73.85661500148852 -73.85654500074871 -73.85647600011107 -73.85640700072031 -73.85633800139703 -73.85626800014563 -73.85620000117572 -73.8561310000632 -73.85606300000396 -73.85535899997423 ,40.854363666482996 40.85710866648466 40.85716766766779 40.85722866666314 40.85729066696096 40.85735466630782 40.857419666958556 40.85748666665814 40.85755466710313 40.85762366670793 40.85769466570473 40.85776666690837 40.85783966581478 40.85791466702494 40.85799166707741 40.85806966628546 40.85814866714646 40.85898466663771 ,18
657,1412,2000055,2,1,2300.24861738,-73.89306400063577 -73.8927710007195 -73.89236800096951 -73.89226500006748 -73.89218200089292 -73.89209100003455 -73.89202099991381 -73.89197800038593 -73.8919459998684 -73.89192900026998 -73.89192200044562 -73.89192400068715 -73.89187500061466 -73.89186500069657 ,40.82407266713421 40.82422266717213 40.82443066656532 40.82449366725365 40.82455366718873 40.82464866726809 40.824738666674556 40.824817665657676 40.824900666830466 40.82498266719356 40.82506866702426 40.825521666187754 40.82984166686242 40.829992666971904 ,14
658,1413,2000067,2,1,2044.08274723,-73.86034100074048 -73.85747300189907 ,40.88802166607757 40.89319266609536 ,2
659,1414,2000157,6,4,1338.21847999,-73.87915900054163 -73.87766799950435 -73.8776120000126 -73.87755500047486 -73.87749600084811 -73.87743600064269 -73.87737500038223 -73.8773130005899 -73.87724900082605 -73.87718400099871 -73.87711800162614 -73.87705100165692 -73.8769820003786 -73.87691199968329 -73.87684100060706 -73.87676900092755 -73.87669500110124 -73.87451599992663 ,40.828583666106724 40.8287076673537 40.82871266692224 40.82871866675307 40.828726668034356 40.828734667321555 40.82874366686555 40.82875466711609 40.828765667005534 40.82877766624528 40.82879166618551 40.82880566592175 40.82882166618686 40.828837666244524 40.82885566789615 40.828873666633804 40.82889366679112 40.829520666583775 ,18
660,1415,2000160,6,4,2681.23507435,-73.86081599940982 -73.85122200035575 ,40.8332256660933 40.83425466687328 ,2
661,1416,2000154,6,4,2444.15345882,-73.89643500186317 -73.89195500028893 -73.89192600030712 -73.89189600030224 -73.8918650010168 -73.89183300052427 -73.89179900149382 -73.891764001253 -73.89172800173226 -73.89169099981764 -73.89165299980642 -73.89161300006936 -73.89157300075098 -73.89153100096874 -73.89148800145438 -73.89144300028823 -73.89139800073166 -73.89054900071848 ,40.816103666790944 40.820444667192696 40.82046666706953 40.820487666449985 40.82050866758693 40.82052866732426 40.82054866697835 40.82056766703155 40.820586667036274 40.820604666536674 40.82062266688826 40.82064066624816 40.82065766784405 40.820673666191766 40.82069066763726 40.820706666730324 40.820721666255814 40.82094766714078 ,18
662,1417,2000419,N-W,N,2370.46727086,-73.9178430011563 -73.9120340001031 ,40.770257666810956 40.775035666523664 ,2
663,1418,2000418,N-W,N,1622.87893208,-73.9214790001739 -73.92079499943954 -73.92074599973627 -73.92069600030788 -73.92064600079621 -73.92059400070832 -73.92054200054265 -73.92048900183158 -73.9204359994732 -73.92038200092607 -73.92032699909376 -73.9202709998729 -73.92021499938875 -73.92015800034287 -73.92010000036069 -73.92004099945882 -73.91998199963051 -73.9178430011563 ,40.76677866673298 40.767616666886674 40.767671666593564 40.767725666031666 40.76777966724862 40.76783466662418 40.767888666416425 40.76794166683678 40.76799566678931 40.76804966692916 40.768102666790156 40.76815666639429 40.768209667311055 40.7682626666078 40.768315666982815 40.76836766617383 40.768420666695405 40.770257666810956 ,18
